GPIO;Device name; Signal name;Time (μs);Level;Duration (μs)
  17;   remote_a; speed_minus;   552671;    0;         1259
  17;   remote_a; speed_minus;   553843;    1;         1172
  17;   remote_a; speed_minus;   554322;    0;          479
  17;   remote_a; speed_minus;   555490;    1;         1168
  17;   remote_a; speed_minus;   555975;    0;          485
  17;   remote_a; speed_minus;   556344;    1;          369
  17;   remote_a; speed_minus;   557610;    0;         1266
  17;   remote_a; speed_minus;   558789;    1;         1179
  17;   remote_a; speed_minus;   559257;    0;          468
  17;   remote_a; speed_minus;   559634;    1;          377
  17;   remote_a; speed_minus;   571826;    0;        12192
  17;   remote_a; speed_minus;   572215;    1;          389
  17;   remote_a; speed_minus;   573461;    0;         1246
  17;   remote_a; speed_minus;   574643;    1;         1182
  17;   remote_a; speed_minus;   575110;    0;          467
  17;   remote_a; speed_minus;   576290;    1;         1180
  17;   remote_a; speed_minus;   576767;    0;          477
  17;   remote_a; speed_minus;   577936;    1;         1169
  17;   remote_a; speed_minus;   578419;    0;          483
  17;   remote_a; speed_minus;   579582;    1;         1163
  17;   remote_a; speed_minus;   580065;    0;          483
  17;   remote_a; speed_minus;   580435;    1;          370
  17;   remote_a; speed_minus;   581700;    0;         1265
  17;   remote_a; speed_minus;   582071;    1;          371
  17;   remote_a; speed_minus;   583331;    0;         1260
  17;   remote_a; speed_minus;   584502;    1;         1171
  17;   remote_a; speed_minus;   584987;    0;          485
  17;   remote_a; speed_minus;   585362;    1;          375
  17;   remote_a; speed_minus;   586627;    0;         1265
  17;   remote_a; speed_minus;   586997;    1;          370
  17;   remote_a; speed_minus;   588262;    0;         1265
  17;   remote_a; speed_minus;   588632;    1;          370
  17;   remote_a; speed_minus;   589912;    0;         1280
  17;   remote_a; speed_minus;   590272;    1;          360
  17;   remote_a; speed_minus;   591531;    0;         1259
  17;   remote_a; speed_minus;   591908;    1;          377
  17;   remote_a; speed_minus;   593166;    0;         1258
  17;   remote_a; speed_minus;   593543;    1;          377
  17;   remote_a; speed_minus;   594800;    0;         1257
  17;   remote_a; speed_minus;   595974;    1;         1174
  17;   remote_a; speed_minus;   596453;    0;          479
  17;   remote_a; speed_minus;   597620;    1;         1167
  17;   remote_a; speed_minus;   598105;    0;          485
  17;   remote_a; speed_minus;   598478;    1;          373
  17;   remote_a; speed_minus;   599742;    0;         1264
  17;   remote_a; speed_minus;   600114;    1;          372
  17;   remote_a; speed_minus;   601376;    0;         1262
  17;   remote_a; speed_minus;   601751;    1;          375
  17;   remote_a; speed_minus;   603011;    0;         1260
  17;   remote_a; speed_minus;   603389;    1;          378
  17;   remote_a; speed_minus;   604656;    0;         1267
  17;   remote_a; speed_minus;   605817;    1;         1161
  17;   remote_a; speed_minus;   606297;    0;          480
  17;   remote_a; speed_minus;   607464;    1;         1167
  17;   remote_a; speed_minus;   607951;    0;          487
  17;   remote_a; speed_minus;   608317;    1;          366
  17;   remote_a; speed_minus;   609585;    0;         1268
  17;   remote_a; speed_minus;   610748;    1;         1163
  17;   remote_a; speed_minus;   611231;    0;          483
  17;   remote_a; speed_minus;   611602;    1;          371
  17;   remote_a; speed_minus;   623800;    0;        12198
  17;   remote_a; speed_minus;   624191;    1;          391
  17;   remote_a; speed_minus;   625436;    0;         1245
  17;   remote_a; speed_minus;   626620;    1;         1184
  17;   remote_a; speed_minus;   627086;    0;          466
  17;   remote_a; speed_minus;   628272;    1;         1186
  17;   remote_a; speed_minus;   628738;    0;          466
  17;   remote_a; speed_minus;   629913;    1;         1175
  17;   remote_a; speed_minus;   630389;    0;          476
  17;   remote_a; speed_minus;   631562;    1;         1173
  17;   remote_a; speed_minus;   632040;    0;          478
  17;   remote_a; speed_minus;   632413;    1;          373
  17;   remote_a; speed_minus;   633672;    0;         1259
  17;   remote_a; speed_minus;   634049;    1;          377
  17;   remote_a; speed_minus;   635314;    0;         1265
  17;   remote_a; speed_minus;   636479;    1;         1165
  17;   remote_a; speed_minus;   636973;    0;          494
  17;   remote_a; speed_minus;   637339;    1;          366
  17;   remote_a; speed_minus;   638604;    0;         1265
  17;   remote_a; speed_minus;   638978;    1;          374
  17;   remote_a; speed_minus;   640239;    0;         1261
  17;   remote_a; speed_minus;   640613;    1;          374
  17;   remote_a; speed_minus;   641873;    0;         1260
  17;   remote_a; speed_minus;   642248;    1;          375
  17;   remote_a; speed_minus;   643510;    0;         1262
  17;   remote_a; speed_minus;   643885;    1;          375
  17;   remote_a; speed_minus;   645144;    0;         1259
  17;   remote_a; speed_minus;   645522;    1;          378
  17;   remote_a; speed_minus;   646784;    0;         1262
  17;   remote_a; speed_minus;   647951;    1;         1167
  17;   remote_a; speed_minus;   648430;    0;          479
  17;   remote_a; speed_minus;   649598;    1;         1168
  17;   remote_a; speed_minus;   650085;    0;          487
  17;   remote_a; speed_minus;   650455;    1;          370
  17;   remote_a; speed_minus;   651717;    0;         1262
  17;   remote_a; speed_minus;   652092;    1;          375
  17;   remote_a; speed_minus;   653357;    0;         1265
  17;   remote_a; speed_minus;   653728;    1;          371
  17;   remote_a; speed_minus;   654990;    0;         1262
  17;   remote_a; speed_minus;   655365;    1;          375
  17;   remote_a; speed_minus;   656627;    0;         1262
  17;   remote_a; speed_minus;   657796;    1;         1169
  17;   remote_a; speed_minus;   658276;    0;          480
  17;   remote_a; speed_minus;   659443;    1;         1167
  17;   remote_a; speed_minus;   659927;    0;          484
  17;   remote_a; speed_minus;   660296;    1;          369
  17;   remote_a; speed_minus;   661562;    0;         1266
  17;   remote_a; speed_minus;   662727;    1;         1165
  17;   remote_a; speed_minus;   663221;    0;          494
  17;   remote_a; speed_minus;   663580;    1;          359
  17;   remote_a; speed_minus;   675781;    0;        12201
  17;   remote_a; speed_minus;   676168;    1;          387
  17;   remote_a; speed_minus;   677413;    0;         1245
  17;   remote_a; speed_minus;   678599;    1;         1186
  17;   remote_a; speed_minus;   679067;    0;          468
  17;   remote_a; speed_minus;   680244;    1;         1177
  17;   remote_a; speed_minus;   680719;    0;          475
  17;   remote_a; speed_minus;   681892;    1;         1173
  17;   remote_a; speed_minus;   682371;    0;          479
  17;   remote_a; speed_minus;   683538;    1;         1167
  17;   remote_a; speed_minus;   684019;    0;          481
  17;   remote_a; speed_minus;   684392;    1;          373
  17;   remote_a; speed_minus;   685650;    0;         1258
  17;   remote_a; speed_minus;   686026;    1;          376
  17;   remote_a; speed_minus;   687291;    0;         1265
  17;   remote_a; speed_minus;   688457;    1;         1166
  17;   remote_a; speed_minus;   688943;    0;          486
  17;   remote_a; speed_minus;   689319;    1;          376
  17;   remote_a; speed_minus;   690579;    0;         1260
  17;   remote_a; speed_minus;   690954;    1;          375
  17;   remote_a; speed_minus;   692227;    0;         1273
  17;   remote_a; speed_minus;   692591;    1;          364
  17;   remote_a; speed_minus;   693851;    0;         1260
  17;   remote_a; speed_minus;   694228;    1;          377
  17;   remote_a; speed_minus;   695485;    0;         1257
  17;   remote_a; speed_minus;   695864;    1;          379
  17;   remote_a; speed_minus;   697122;    0;         1258
  17;   remote_a; speed_minus;   697500;    1;          378
  17;   remote_a; speed_minus;   698762;    0;         1262
  17;   remote_a; speed_minus;   699932;    1;         1170
  17;   remote_a; speed_minus;   700410;    0;          478
  17;   remote_a; speed_minus;   701579;    1;         1169
  17;   remote_a; speed_minus;   702065;    0;          486
  17;   remote_a; speed_minus;   702436;    1;          371
  17;   remote_a; speed_minus;   703698;    0;         1262
  17;   remote_a; speed_minus;   704073;    1;          375
  17;   remote_a; speed_minus;   705339;    0;         1266
  17;   remote_a; speed_minus;   705709;    1;          370
  17;   remote_a; speed_minus;   706978;    0;         1269
  17;   remote_a; speed_minus;   707346;    1;          368
  17;   remote_a; speed_minus;   708606;    0;         1260
  17;   remote_a; speed_minus;   709775;    1;         1169
  17;   remote_a; speed_minus;   710261;    0;          486
  17;   remote_a; speed_minus;   711420;    1;         1159
  17;   remote_a; speed_minus;   711910;    0;          490
  17;   remote_a; speed_minus;   712277;    1;          367
  17;   remote_a; speed_minus;   713545;    0;         1268
  17;   remote_a; speed_minus;   714700;    1;         1155
  17;   remote_a; speed_minus;   715191;    0;          491
  17;   remote_a; speed_minus;   715559;    1;          368
  17;   remote_a; speed_minus;   727758;    0;        12199
  17;   remote_a; speed_minus;   728145;    1;          387
  17;   remote_a; speed_minus;   729392;    0;         1247
  17;   remote_a; speed_minus;   730575;    1;         1183
  17;   remote_a; speed_minus;   731044;    0;          469
  17;   remote_a; speed_minus;   732221;    1;         1177
  17;   remote_a; speed_minus;   732695;    0;          474
  17;   remote_a; speed_minus;   733869;    1;         1174
  17;   remote_a; speed_minus;   734344;    0;          475
  17;   remote_a; speed_minus;   735515;    1;         1171
  17;   remote_a; speed_minus;   735993;    0;          478
  17;   remote_a; speed_minus;   736367;    1;          374
  17;   remote_a; speed_minus;   737628;    0;         1261
  17;   remote_a; speed_minus;   738004;    1;          376
  17;   remote_a; speed_minus;   739264;    0;         1260
  17;   remote_a; speed_minus;   740431;    1;         1167
  17;   remote_a; speed_minus;   740920;    0;          489
  17;   remote_a; speed_minus;   741293;    1;          373
  17;   remote_a; speed_minus;   742555;    0;         1262
  17;   remote_a; speed_minus;   742930;    1;          375
  17;   remote_a; speed_minus;   744189;    0;         1259
  17;   remote_a; speed_minus;   744567;    1;          378
  17;   remote_a; speed_minus;   745830;    0;         1263
  17;   remote_a; speed_minus;   746203;    1;          373
  17;   remote_a; speed_minus;   747463;    0;         1260
  17;   remote_a; speed_minus;   747838;    1;          375
  17;   remote_a; speed_minus;   749099;    0;         1261
  17;   remote_a; speed_minus;   749474;    1;          375
  17;   remote_a; speed_minus;   750736;    0;         1262
  17;   remote_a; speed_minus;   751893;    1;         1157
  17;   remote_a; speed_minus;   752397;    0;          504
